sale_id,sale_date,product_name,category,quantity,unit_price,total_amount,payment_method,status
S-20260113-01929,13/01/2026,Tomater,Produce,1,39.9,39.9,card,completed
S-20260113-01675,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260113-01055,13/01/2026,Tomater,Produce,1,39.9,39.9,swish,cancelled
S-20260113-00221,13/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260113-00212,2026-01-13,Ris 1kg,Pantry,1,28.4,28.4,swish,completed
S-20260113-01871,2026-01-13,Cigaretter,Tobacco,2,79.0,158.0,card,completed
S-20260113-00112,13/01/2026,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260113-01126,2026-01-13,Ris 1kg,Pantry,3,29.9,89.7,card,Complete
S-20260113-01504,13/01/2026,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260113-00531,2026-01-13,Gurka,produce,2,19.9,39.8,card,completed
S-20260113-01962,2026-01-13,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260113-02028,2026-01-13,Diskmedel,Household,1,29.9,29.9,cash,completed
S-20260113-01340,2026-01-13,Toalettpapper 8-pack,Household,1,59.9,59.9,cash,completed
S-20260113-00731,2026-01-13,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260113-00830,2026-01-13,Mineralvatten 0.5L,Beverages,3,14.9,44.7,card,completed
S-20260113-00189,2026-01-13,Te 20-pack,Beverages,3,33.15,99.45,card,completed
S-20260113-01566,2026-01-13,Smör 500g,Dairy,2,49.9,99.8,swish,completed
S-20260113-01330,2026-01-13,Cigaretter,Tobacco,1,71.1,71.1,card,completed
S-20260113-00486,2026-01-13,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260113-00351,2026-01-13,Bananer,Produce,1,28.4,28.4,card,completed
S-20260113-00434,13/01/2026,Glass,Frozen,1,39.9,39.9,card,completed
S-20260113-01375,13/01/2026,Bananer,Produce,2,29.9,59.8,card,completed
S-20260113-00533,2026-01-13,Glass,Frozen,5,39.9,199.5,card,completed
S-20260113-01182,2026-01-13,Tvättmedel,household,3,79.9,239.7,swish,completed
S-20260113-01174,13/01/2026,Tonfisk burk,Pantry,2,24.9,49.8,card,completed
S-20260113-01387,2026-01-13,Tonfisk burk,Pantry,3,24.9,74.7,swish,completed
S-20260113-02054,13/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260113-01627,2026-01-13,Frysta ärtor,Frozen,1,22.41,22.41,card,completed
S-20260113-01736,2026-01-13,Äpplen,Produce,1,31.41,31.41,swish,completed
S-20260113-00638,2026-01-13,Ris 1kg,Pantry,1,29.9,29.9,swish,completed
S-20260113-00240,2026-01-13,Chips 275g,Snacks,2,28.4,56.8,swish,completed
S-20260113-01546,2026-01-13,Smör 500g,Dairy,3,49.9,149.7,card,completed
S-20260113-00375,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260113-00317,13/01/2026,Pasta 500g,Pantry,2,16.91,33.82,card,completed
S-20260113-02057,13/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260113-01924,2026-01-13,Ägg 12-pack,Dairy,1,35.91,35.91,swish,completed
S-20260113-01341,2026-01-13,Bananer,Produce,2,28.4,56.8,card,completed
S-20260113-00603,2026-01-13,Pasta 500g,Pantry,1,19.9,19.9,swish,completed
S-20260113-00651,2026-01-13,Tvättmedel,Household,1,79.9,79.9,cash,completed
S-20260113-01860,2026-01-13,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260113-01711,2026-01-13,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260113-01507,2026-01-13,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260113-00423,2026-01-13,Diskmedel,Household,1,29.9,29.9,cash,completed
S-20260113-00066,2026-01-13,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260113-01594,2026-01-13,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260113-00125,2026-01-13,Läsk 1.5L,Beverages,3,24.9,74.7,card,cancelled
S-20260113-00101,2026-01-13,Ris 1kg,Pantry,2,26.91,53.82,cash,completed
S-20260113-01554,2026-01-13,Tomater,Produce,1,39.9,39.9,card,completed
S-20260113-00211,13/01/2026,Glass,Frozen,1,39.9,39.9,card,completed
S-20260113-00520,13/01/2026,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260113-01332,13/01/2026,Tonfisk burk,Pantry,3,23.65,70.95,card,completed
S-20260113-01861,13/01/2026,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260113-01934,13/01/2026,Gurka,Produce,1,19.9,19.9,cash,completed
S-20260113-00439,13/01/2026,Tandkräm,Personal Care,3,29.9,89.7,card,completed
S-20260113-01606,13/01/2026,Ris 1kg,Pantry,5,31.39,156.95,cash,done
S-20260113-01290,2026-01-13,Ris 1kg,Pantry,2,29.9,59.8,cash,completed
S-20260113-00480,2026-01-13,Smör 500g,Dairy,5,49.9,249.5,swish,completed
S-20260113-02018,2026-01-13,Bröd Limpa,Bakery,2,29.9,59.8,card,completed
S-20260113-01661,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260113-01502,13/01/2026,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260113-00580,2026-01-13,Pasta 500g,Pantry,3,19.9,59.7,card,completed
S-20260113-00197,2026-01-13,Tomater,Produce,2,41.9,83.8,card,completed
S-20260113-00917,2026-01-13,Diskmedel,Household,1,29.9,,card,completed
S-20260113-00185,2026-01-13,Krossade tomater,Pantry,1,12.66,12.66,card,completed
S-20260113-00307,13/01/2026,Ris 1kg,Pantry,3,29.9,89.7,card,cancelled
S-20260113-00299,13/01/2026,Godis påse,Snacks,3,19.9,59.7,card,completed
S-20260113-01638,2026-01-13,Bananer,Produce,2,29.9,59.8,card,completed
S-20260113-02008,2026-01-13,Äpplen,Produce,2,34.9,69.8,cash,completed
S-20260113-01334,2026-01-13,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260113-02001,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,cash,completed
S-20260113-00325,13/01/2026,Tomater,Produce,1,39.9,39.9,card,completed
S-20260113-01513,13/01/2026,Gurka,Produce,5,18.9,94.5,swish,completed
S-20260113-01079,2026-01-13,Chips 275g,Snacks,4,26.91,107.64,card,completed
S-20260113-01121,2026-01-13,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260113-00415,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,swish,completed
S-20260113-01212,2026-01-13,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260113-01464,13/01/2026,Tvättmedel,Household,2,71.91,143.82,card,completed
S-20260113-00322,2026-01-13,Chokladkaka,Snacks,1,24.9,24.9,swish,completed
S-20260113-00766,13/01/2026,Diskmedel,Household,2,29.9,59.8,swish,completed
S-20260113-01230,2026-01-13,Krossade tomater,Pantry,2,14.15,28.3,card,completed
S-20260113-00555,13/01/2026,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260113-00070,2026-01-13,Tandkräm,Personal Care,1,26.91,26.91,card,completed
S-20260113-00213,2026-01-13,Mineralvatten 0.5L,Beverages,4,16.39,65.56,cash,completed
S-20260113-01482,2026-01-13,Diskmedel,Household,2,32.89,65.78,card,completed
S-20260113-01271,2026-01-13,Tomater,Produce,3,39.9,119.7,card,completed
S-20260113-01499,2026-01-13,Kaffe 500g,Beverages,1,69.9,69.9,card,completed
S-20260113-01002,2026-01-13,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260113-00694,13/01/2026,Gurka,Produce,2,19.9,39.8,swish,completed
S-20260113-00753,13/01/2026,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260113-00100,13/01/2026,Tonfisk burk,Pantry,3,24.9,74.7,swish,completed
S-20260113-01616,2026-01-13,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260113-00248,13/01/2026,Läsk 1.5L,Beverages,2,24.9,49.8,card,completed
S-20260113-01893,2026-01-13,Äpplen,Produce,1,34.9,34.9,card,Complete
S-20260113-01759,2026-01-13,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260113-01731,13/01/2026,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260113-00746,2026-01-13,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260113-01842,2026-01-13,Mjölk 1L,Dairy,1,17.01,17.01,cash,completed
S-20260113-02012,2026-01-13,Glass,Frozen,1,39.9,39.9,card,completed
S-20260113-01177,2026-01-13,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260113-01492,2026-01-13,Toalettpapper 8-pack,Household,1,59.9,59.9,swish,completed
S-20260113-01318,13/01/2026,Tonfisk burk,pantry,1,24.9,24.9,card,completed
S-20260113-00428,2026-01-13,Diskmedel,Household,2,29.9,59.8,card,done
S-20260113-00772,13/01/2026,Chokladkaka,Snacks,1,22.41,22.41,card,completed
S-20260113-01877,2026-01-13,Ägg 12-pack,Dairy,1,39.9,39.9,swish,completed
S-20260113-00783,2026-01-13,Tandkräm,Personal Care,1,25.41,25.41,card,completed
S-20260113-01248,2026-01-13,Chokladkaka,snacks,1,24.9,24.9,card,completed
S-20260113-01838,2026-01-13,Diskmedel,Household,1,29.9,29.9,cash,completed
S-20260113-01564,2026-01-13,Ris 1kg,Pantry,5,29.9,149.5,card,completed
S-20260113-00298,2026-01-13,Frysta ärtor,Frozen,1,21.16,21.16,cash,completed
S-20260113-00858,13/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260113-01086,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260113-00433,2026-01-13,Bananer,Produce,1,25.41,25.41,card,completed
S-20260113-00758,2026-01-13,Krossade tomater,Pantry,3,14.9,44.7,card,completed
S-20260113-00835,2026-01-13,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260113-01324,2026-01-13,Mjölk 1L,Dairy,2,18.9,37.8,card,completed
S-20260113-01447,2026-01-13,Tandkräm,Personal Care,2,29.9,59.8,swish,completed
S-20260113-01976,2026-01-13,Tandkräm,Personal Care,1,28.4,28.4,card,completed
S-20260113-01456,2026-01-13,Ris 1kg,Pantry,1,29.9,29.9,swish,completed
S-20260113-00276,13/01/2026,Pasta 500g,Pantry,1,17.91,17.91,card,completed
S-20260113-00255,2026-01-13,Krossade tomater,Pantry,1,14.9,14.9,swish,completed
S-20260113-01365,2026-01-13,Te 20-pack,Beverages,3,34.9,104.7,card,completed
S-20260113-01640,2026-01-13,Chips 275g,Snacks,3,29.9,89.7,card,completed
S-20260113-00932,2026-01-13,Ägg 12-pack,dairy,1,39.9,39.9,cash,completed
S-20260113-00368,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260113-01438,2026-01-13,Ägg 12-pack,Dairy,1,39.9,39.9,card,done
S-20260113-01583,13/01/2026,Tvättmedel,Household,2,79.9,159.8,card,completed
S-20260113-01671,2026-01-13,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260113-00793,2026-01-13,Bröd Limpa,Bakery,2,26.91,53.82,card,completed
S-20260113-00706,2026-01-13,Ris 1kg,Pantry,2,29.9,59.8,card,completed
S-20260113-02043,2026-01-13,Toalettpapper 8-pack,Household,3,56.9,170.7,card,completed
S-20260113-01678,2026-01-13,Bananer,Produce,1,29.9,29.9,card,done
S-20260113-01628,2026-01-13,Schampo,Personal Care,3,47.4,142.2,card,refunded
S-20260113-01894,2026-01-13,Mineralvatten 0.5L,Beverages,4,14.9,59.6,card,completed
S-20260113-01600,2026-01-13,Gurka,Produce,1,17.91,17.91,card,completed
S-20260113-00308,2026-01-13,Gurka,Produce,2,19.9,39.8,cash,Complete
S-20260113-01873,13/01/2026,Chokladkaka,Snacks,5,24.9,124.5,card,completed
S-20260113-01575,2026-01-13,Chokladkaka,Snacks,1,24.9,24.9,cash,completed
S-20260113-00611,2026-01-13,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260113-00116,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,swish,completed
S-20260113-01872,2026-01-13,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260113-00232,2026-01-13,Cigaretter,Tobacco,1,71.1,71.1,swish,completed
S-20260113-00343,2026-01-13,Tomater,Produce,3,39.9,119.7,card,completed
S-20260113-01754,2026-01-13,Chips 275g,Snacks,2,29.9,59.8,card,completed
S-20260113-01733,2026-01-13,Bröd Limpa,Bakery,3,26.91,80.73,card,completed
S-20260113-00926,2026-01-13,Cigaretter,Tobacco,1,75.05,75.05,swish,completed
S-20260113-01069,13/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260113-00367,2026-01-13,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260113-00577,13/01/2026,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260113-01815,2026-01-13,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260113-00591,2026-01-13,Chokladkaka,Snacks,1,24.9,24.9,card,completed
S-20260113-01620,2026-01-13,Glass,Frozen,1,39.9,39.9,card,completed
S-20260113-01344,2026-01-13,Chips 275g,Snacks,4,29.9,119.6,card,completed
S-20260113-01310,13/01/2026,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260113-01108,2026-01-13,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260113-00495,2026-01-13,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260113-00121,2026-01-13,Smör 500g,Dairy,1,49.9,49.9,swish,completed
S-20260113-01402,2026-01-13,Chips 275g,Snacks,4,29.9,119.6,swish,completed
S-20260113-00618,13/01/2026,Chokladkaka,Snacks,2,24.9,49.8,card,completed
S-20260113-00991,13/01/2026,Äpplen,Produce,1,31.41,31.41,swish,completed
S-20260113-00573,13/01/2026,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260113-00808,13/01/2026,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260113-01811,2026-01-13,Tomater,Produce,2,39.9,79.8,card,completed
S-20260113-00136,2026-01-13,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260113-01757,2026-01-13,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260113-02052,2026-01-13,Toalettpapper 8-pack,Household,3,59.9,179.7,card,completed
S-20260113-01775,2026-01-13,Tomater,Produce,3,39.9,119.7,cash,completed
S-20260113-00382,13/01/2026,Äpplen,Produce,2,34.9,69.8,swish,completed
S-20260113-01117,2026-01-13,Bröd Limpa,Bakery,1,26.91,26.91,card,completed
S-20260113-00773,2026-01-13,Pasta 500g,Pantry,2,16.91,33.82,card,completed
S-20260113-01672,2026-01-13,Läsk 1.5L,Beverages,2,26.14,52.28,cash,completed
S-20260113-00894,13/01/2026,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260113-00110,2026-01-13,Mjölk 1L,Dairy,2,17.95,35.9,card,completed
S-20260113-01493,13/01/2026,Krossade tomater,Pantry,1,14.9,14.9,card,done
S-20260113-01801,2026-01-13,Frysta ärtor,Frozen,1,24.9,24.9,card,completed
S-20260113-00809,2026-01-13,Frysta ärtor,Frozen,2,24.9,49.8,card,completed
S-20260113-00680,2026-01-13,Bröd Limpa,Bakery,3,29.9,89.7,swish,completed
S-20260113-00238,2026-01-13,Gurka,Produce,2,19.9,39.8,card,completed
S-20260113-00915,13/01/2026,Läsk 1.5L,Beverages,2,24.9,49.8,card,completed
S-20260113-01386,13/01/2026,Tandkräm,Personal Care,2,29.9,59.8,card,completed
S-20260113-00064,13/01/2026,Tonfisk burk,Pantry,1,24.9,24.9,card,Complete
S-20260113-01035,2026-01-13,Frysta ärtor,frozen,1,27.39,27.39,card,completed
S-20260113-00562,13/01/2026,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260113-01938,2026-01-13,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260113-00282,2026-01-13,Schampo,Personal Care,1,49.9,49.9,swish,completed
S-20260113-00837,2026-01-13,Ris 1kg,Pantry,1,29.9,29.9,card,completed
S-20260113-01135,2026-01-13,Krossade tomater,Pantry,4,12.66,50.64,card,completed
S-20260113-01425,2026-01-13,Mineralvatten 0.5L,Beverages,2,14.9,29.8,card,completed
S-20260113-00781,13/01/2026,Bananer,Produce,1,29.9,29.9,swish,completed
S-20260113-01866,2026-01-13,Äpplen,Produce,1,34.9,34.9,swish,completed
S-20260113-01625,2026-01-13,Äpplen,Produce,1,29.66,29.66,card,completed
S-20260113-02022,2026-01-13,Smör 500g,Dairy,1,49.9,49.9,card,completed
S-20260113-01702,2026-01-13,Tonfisk burk,Pantry,5,24.9,124.5,card,completed
S-20260113-00553,2026-01-13,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260113-01652,13/01/2026,Mineralvatten 0.5L,Beverages,3,14.15,42.45,swish,completed
S-20260113-00454,2026-01-13,Pasta 500g,Pantry,3,19.9,59.7,cash,completed
S-20260113-00252,2026-01-13,Ägg 12-pack,Dairy,1,39.9,39.9,card,completed
S-20260113-00582,2026-01-13,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260113-00994,2026-01-13,Diskmedel,Household,1,29.9,29.9,swish,Complete
S-20260113-01677,2026-01-13,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260113-00974,13/01/2026,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260113-00472,2026-01-13,Te 20-pack,Beverages,3,34.9,104.7,cash,completed
S-20260113-01764,13/01/2026,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260113-00300,2026-01-13,Smör 500g,Dairy,1,49.9,49.9,cash,completed
S-20260113-00122,13/01/2026,Smör 500g,Dairy,2,44.91,89.82,card,completed
S-20260113-00556,2026-01-13,Krossade tomater,Pantry,1,14.9,14.9,card,completed
S-20260113-00024,13/01/2026,Bananer,Produce,1,29.9,29.9,card,completed
S-20260113-00728,2026-01-13,Cigaretter,Tobacco,1,79.0,79.0,swish,completed
S-20260113-01991,13/01/2026,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260113-00940,2026-01-13,Tomater,Produce,1,39.9,39.9,card,completed
S-20260113-01284,2026-01-13,Tonfisk burk,Pantry,4,24.9,99.6,card,completed
S-20260113-01233,2026-01-13,Läsk 1.5L,Beverages,1,24.9,24.9,card,completed
S-20260113-01222,13/01/2026,Schampo,Personal Care,4,44.91,179.64,card,completed
S-20260113-01442,13/01/2026,Tvättmedel,Household,1,79.9,79.9,card,completed
S-20260113-00050,2026-01-13,Ris 1kg,Pantry,3,29.9,89.7,card,completed
S-20260113-00174,2026-01-13,Tonfisk burk,Pantry,2,24.9,49.8,card,cancelled
S-20260113-01740,13/01/2026,Te 20-pack,Beverages,1,34.9,34.9,card,Complete
S-20260113-01778,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260113-01490,2026-01-13,Krossade tomater,Pantry,2,12.66,25.32,card,completed
S-20260113-01618,2026-01-13,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260113-00430,13/01/2026,Pasta 500g,Pantry,1,19.9,19.9,card,completed
S-20260113-01327,2026-01-13,Kaffe 500g,Beverages,2,62.91,125.82,card,completed
S-20260113-00465,2026-01-13,Tvättmedel,Household,2,67.92,135.84,card,completed
S-20260113-00383,2026-01-13,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260113-01719,2026-01-13,Godis påse,Snacks,2,19.9,39.8,card,completed
S-20260113-01353,2026-01-13,Tandkräm,Personal Care,5,29.9,149.5,cash,completed
S-20260113-01234,2026-01-13,Bananer,Produce,2,29.9,59.8,swish,completed
S-20260113-02040,2026-01-13,Frysta ärtor,frozen,2,24.9,49.8,card,completed
S-20260113-00905,2026-01-13,Tandkräm,Personal Care,1,29.9,29.9,card,completed
S-20260113-00484,2026-01-13,Te 20-pack,Beverages,1,34.9,,card,completed
S-20260113-00257,2026-01-13,Mineralvatten 0.5L,Beverages,1,14.9,14.9,swish,done
S-20260113-00369,2026-01-13,Toalettpapper 8-pack,Household,3,53.91,161.73,card,completed
S-20260113-01660,2026-01-13,Glass,Frozen,1,39.9,39.9,card,completed
S-20260113-01537,2026-01-13,Bananer,Produce,1,29.9,29.9,swish,completed
S-20260113-02019,2026-01-13,Toalettpapper 8-pack,Household,1,59.9,59.9,card,completed
S-20260113-01019,13/01/2026,Schampo,Personal Care,1,49.9,49.9,card,completed
S-20260113-01007,2026-01-13,Te 20-pack,beverages,4,34.9,139.6,card,completed
S-20260113-00975,2026-01-13,Krossade tomater,Pantry,1,14.9,14.9,card,Complete
S-20260113-00652,2026-01-13,Toalettpapper 8-pack,Household,1,59.9,59.9,swish,completed
S-20260113-01272,13/01/2026,Frysta ärtor,Frozen,2,22.41,44.82,card,completed
S-20260113-01475,13/01/2026,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260113-00362,2026-01-13,Diskmedel,Household,1,29.9,29.9,card,completed
S-20260113-00810,2026-01-13,Läsk 1.5L,Beverages,3,24.9,74.7,card,completed
S-20260113-00671,13/01/2026,Gurka,Produce,1,19.9,19.9,card,completed
S-20260113-00901,2026-01-13,Chips 275g,Snacks,1,29.9,29.9,card,completed
S-20260113-00290,13/01/2026,Bröd Limpa,Bakery,1,29.9,29.9,card,completed
S-20260113-00271,2026-01-13,Cigaretter,Tobacco,1,79.0,79.0,card,completed
S-20260113-01335,2026-01-13,Gurka,Produce,1,19.9,19.9,card,completed
S-20260113-01703,2026-01-13,Te 20-pack,Beverages,1,34.9,34.9,card,completed
S-20260113-01718,2026-01-13,Ägg 12-pack,Dairy,1,37.9,37.9,cash,completed
S-20260113-01122,2026-01-13,Schampo,Personal Care,3,49.9,149.7,swish,completed
S-20260113-01589,2026-01-13,Ägg 12-pack,Dairy,2,39.9,79.8,card,completed
S-20260113-00026,2026-01-13,Läsk 1.5L,Beverages,1,24.9,24.9,card,refunded
S-20260113-01316,2026-01-13,Schampo,Personal Care,2,49.9,99.8,card,completed
S-20260113-00079,2026-01-13,Godis påse,Snacks,3,19.9,59.7,card,completed
S-20260113-00880,13/01/2026,Glass,Frozen,1,39.9,39.9,swish,completed
S-20260113-00033,2026-01-13,Äpplen,Produce,1,34.9,34.9,card,completed
S-20260113-00412,2026-01-13,Glass,Frozen,2,39.9,79.8,card,completed
S-20260113-00352,13/01/2026,Te 20-pack,Beverages,1,34.9,,card,completed
S-20260113-01767,2026-01-13,Te 20-pack,Beverages,2,34.9,69.8,card,completed
S-20260113-01111,2026-01-13,Ris 1kg,Pantry,1,29.9,29.9,swish,completed
S-20260113-00164,13/01/2026,Chips 275g,Snacks,2,29.9,59.8,swish,completed
S-20260113-00204,2026-01-13,Pasta 500g,Pantry,2,19.9,39.8,card,completed
S-20260113-00707,2026-01-13,Mineralvatten 0.5L,Beverages,1,14.9,14.9,card,completed
S-20260113-00760,13/01/2026,Toalettpapper 8-pack,Household,2,59.9,119.8,card,completed
S-20260113-01348,13/01/2026,Chips 275g,Snacks,2,29.9,59.8,swish,completed
S-20260113-00985,2026-01-13,Frysta ärtor,Frozen,2,26.14,52.28,card,completed
S-20260113-00306,2026-01-13,Tonfisk burk,Pantry,1,24.9,24.9,card,completed
S-20260113-00908,13/01/2026,Godis påse,Snacks,1,19.9,19.9,card,completed
S-20260113-00765,13/01/2026,Läsk 1.5L,Beverages,4,24.9,99.6,card,completed
S-20260113-02046,2026-01-13,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260113-00496,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,card,Complete
S-20260113-01608,2026-01-13,Tvättmedel,Household,1,79.9,79.9,cash,completed
S-20260113-00421,2026-01-13,Äpplen,Produce,2,34.9,69.8,card,completed
S-20260113-01428,2026-01-13,Tomater,Produce,2,39.9,79.8,swish,Complete
S-20260113-00219,2026-01-13,Mjölk 1L,Dairy,1,18.9,18.9,card,completed
S-20260113-02011,2026-01-13,Kaffe 500g,Beverages,2,69.9,139.8,card,completed
S-20260113-00922,2026-01-13,Bananer,Produce,1,29.9,29.9,card,done
